lat,lon,elevation_m,i,j,x_m,y_m
43.659921,78.515492,555.0,17,31,-1750.0,1750.0
43.659921,78.518595,553.0,18,31,-1500.0,1750.0
43.659921,78.521699,551.0,19,31,-1250.0,1750.0
43.659921,78.524802,550.0,20,31,-1000.0,1750.0
43.659921,78.527906,551.0,21,31,-750.0,1750.0
43.659921,78.531009,551.0,22,31,-500.0,1750.0
43.659921,78.534113,551.0,23,31,-250.0,1750.0
43.659921,78.537216,550.0,24,31,0.0,1750.0
43.659921,78.540319,549.0,25,31,250.0,1750.0
43.659921,78.543423,549.0,26,31,500.0,1750.0
43.659921,78.546526,548.0,27,31,750.0,1750.0
43.659921,78.54963,548.0,28,31,1000.0,1750.0
43.659921,78.552733,549.0,29,31,1250.0,1750.0
43.659921,78.555837,550.0,30,31,1500.0,1750.0
43.659921,78.55894,550.0,31,31,1750.0,1750.0
43.659921,78.562044,551.0,32,31,2000.0,1750.0
43.659921,78.565147,552.0,33,31,2250.0,1750.0
43.659921,78.56825,553.0,34,31,2500.0,1750.0
43.659921,78.571354,554.0,35,31,2750.0,1750.0
43.659921,78.574457,555.0,36,31,3000.0,1750.0
43.659921,78.577561,556.0,37,31,3250.0,1750.0
43.659921,78.580664,557.0,38,31,3500.0,1750.0
43.659921,78.583768,558.0,39,31,3750.0,1750.0
43.659921,78.586871,559.0,40,31,4000.0,1750.0
43.659921,78.589975,560.0,41,31,4250.0,1750.0
43.659921,78.593078,561.0,42,31,4500.0,1750.0
43.659921,78.596181,561.0,43,31,4750.0,1750.0
43.659921,78.599285,562.0,44,31,5000.0,1750.0
43.659921,78.602388,562.0,45,31,5250.0,1750.0
43.659921,78.605492,563.0,46,31,5500.0,1750.0
43.659921,78.608595,563.0,47,31,5750.0,1750.0
43.659921,78.611699,563.0,48,31,6000.0,1750.0
43.662171,78.462733,574.0,0,32,-6000.0,2000.0
43.662171,78.465837,573.0,1,32,-5750.0,2000.0
43.662171,78.46894,573.0,2,32,-5500.0,2000.0
43.662171,78.472044,572.0,3,32,-5250.0,2000.0
43.662171,78.475147,572.0,4,32,-5000.0,2000.0
43.662171,78.478251,571.0,5,32,-4750.0,2000.0
43.662171,78.481354,569.0,6,32,-4500.0,2000.0
43.662171,78.484457,569.0,7,32,-4250.0,2000.0
43.662171,78.487561,567.0,8,32,-4000.0,2000.0
43.662171,78.490664,566.0,9,32,-3750.0,2000.0
43.662171,78.493768,564.0,10,32,-3500.0,2000.0
43.662171,78.496871,563.0,11,32,-3250.0,2000.0
43.662171,78.499975,561.0,12,32,-3000.0,2000.0
43.662171,78.503078,559.0,13,32,-2750.0,2000.0
43.662171,78.506182,557.0,14,32,-2500.0,2000.0
43.662171,78.509285,555.0,15,32,-2250.0,2000.0
43.662171,78.512388,554.0,16,32,-2000.0,2000.0
43.662171,78.515492,553.0,17,32,-1750.0,2000.0
43.662171,78.518595,552.0,18,32,-1500.0,2000.0
43.662171,78.521699,550.0,19,32,-1250.0,2000.0
43.662171,78.524802,550.0,20,32,-1000.0,2000.0
43.662171,78.527906,550.0,21,32,-750.0,2000.0
43.662171,78.531009,551.0,22,32,-500.0,2000.0
43.662171,78.534113,550.0,23,32,-250.0,2000.0
43.662171,78.537216,550.0,24,32,0.0,2000.0
43.662171,78.540319,549.0,25,32,250.0,2000.0
43.662171,78.543423,548.0,26,32,500.0,2000.0
43.662171,78.546526,548.0,27,32,750.0,2000.0
43.662171,78.54963,548.0,28,32,1000.0,2000.0
43.662171,78.552733,547.0,29,32,1250.0,2000.0
43.662171,78.555837,548.0,30,32,1500.0,2000.0
43.662171,78.55894,549.0,31,32,1750.0,2000.0
43.662171,78.562044,549.0,32,32,2000.0,2000.0
43.662171,78.565147,549.0,33,32,2250.0,2000.0
43.662171,78.56825,551.0,34,32,2500.0,2000.0
43.662171,78.571354,551.0,35,32,2750.0,2000.0
43.662171,78.574457,552.0,36,32,3000.0,2000.0
43.662171,78.577561,553.0,37,32,3250.0,2000.0
43.662171,78.580664,554.0,38,32,3500.0,2000.0
43.662171,78.583768,555.0,39,32,3750.0,2000.0
43.662171,78.586871,556.0,40,32,4000.0,2000.0
43.662171,78.589975,557.0,41,32,4250.0,2000.0
43.662171,78.593078,557.0,42,32,4500.0,2000.0
43.662171,78.596181,558.0,43,32,4750.0,2000.0
43.662171,78.599285,558.0,44,32,5000.0,2000.0
43.662171,78.602388,559.0,45,32,5250.0,2000.0
43.662171,78.605492,559.0,46,32,5500.0,2000.0
43.662171,78.608595,559.0,47,32,5750.0,2000.0
43.662171,78.611699,559.0,48,32,6000.0,2000.0
43.66442,78.462733,571.0,0,33,-6000.0,2250.0
43.66442,78.465837,570.0,1,33,-5750.0,2250.0
43.66442,78.46894,569.0,2,33,-5500.0,2250.0
43.66442,78.472044,568.0,3,33,-5250.0,2250.0
43.66442,78.475147,568.0,4,33,-5000.0,2250.0
43.66442,78.478251,567.0,5,33,-4750.0,2250.0
43.66442,78.481354,565.0,6,33,-4500.0,2250.0
43.66442,78.484457,565.0,7,33,-4250.0,2250.0
43.66442,78.487561,564.0,8,33,-4000.0,2250.0
43.66442,78.490664,563.0,9,33,-3750.0,2250.0
43.66442,78.493768,561.0,10,33,-3500.0,2250.0
43.66442,78.496871,559.0,11,33,-3250.0,2250.0
43.66442,78.499975,558.0,12,33,-3000.0,2250.0
43.66442,78.503078,557.0,13,33,-2750.0,2250.0
43.66442,78.506182,555.0,14,33,-2500.0,2250.0
43.66442,78.509285,553.0,15,33,-2250.0,2250.0
43.66442,78.512388,552.0,16,33,-2000.0,2250.0
43.66442,78.515492,551.0,17,33,-1750.0,2250.0
43.66442,78.518595,551.0,18,33,-1500.0,2250.0
43.66442,78.521699,551.0,19,33,-1250.0,2250.0
43.66442,78.524802,550.0,20,33,-1000.0,2250.0
43.66442,78.527906,550.0,21,33,-750.0,2250.0
43.66442,78.531009,549.0,22,33,-500.0,2250.0
43.66442,78.534113,549.0,23,33,-250.0,2250.0
43.66442,78.537216,548.0,24,33,0.0,2250.0
43.66442,78.540319,547.0,25,33,250.0,2250.0
43.66442,78.543423,546.0,26,33,500.0,2250.0
43.66442,78.546526,546.0,27,33,750.0,2250.0
43.66442,78.54963,546.0,28,33,1000.0,2250.0
43.66442,78.552733,546.0,29,33,1250.0,2250.0
43.66442,78.555837,546.0,30,33,1500.0,2250.0
43.66442,78.55894,547.0,31,33,1750.0,2250.0
43.66442,78.562044,548.0,32,33,2000.0,2250.0
43.66442,78.565147,547.0,33,33,2250.0,2250.0
43.66442,78.56825,548.0,34,33,2500.0,2250.0
43.66442,78.571354,549.0,35,33,2750.0,2250.0
43.66442,78.574457,550.0,36,33,3000.0,2250.0
43.66442,78.577561,551.0,37,33,3250.0,2250.0
43.66442,78.580664,551.0,38,33,3500.0,2250.0
43.66442,78.583768,552.0,39,33,3750.0,2250.0
43.66442,78.586871,553.0,40,33,4000.0,2250.0
43.66442,78.589975,554.0,41,33,4250.0,2250.0
43.66442,78.593078,554.0,42,33,4500.0,2250.0
43.66442,78.596181,554.0,43,33,4750.0,2250.0
43.66442,78.599285,555.0,44,33,5000.0,2250.0
43.66442,78.602388,556.0,45,33,5250.0,2250.0
43.66442,78.605492,556.0,46,33,5500.0,2250.0
43.66442,78.608595,556.0,47,33,5750.0,2250.0
43.66442,78.611699,556.0,48,33,6000.0,2250.0
43.66667,78.462733,567.0,0,34,-6000.0,2500.0
43.66667,78.465837,567.0,1,34,-5750.0,2500.0
43.66667,78.46894,566.0,2,34,-5500.0,2500.0
43.66667,78.472044,564.0,3,34,-5250.0,2500.0
43.66667,78.475147,564.0,4,34,-5000.0,2500.0
43.66667,78.478251,564.0,5,34,-4750.0,2500.0
43.66667,78.481354,562.0,6,34,-4500.0,2500.0
43.66667,78.484457,558.0,7,34,-4250.0,2500.0
43.66667,78.487561,561.0,8,34,-4000.0,2500.0
43.66667,78.490664,560.0,9,34,-3750.0,2500.0
43.66667,78.493768,558.0,10,34,-3500.0,2500.0
43.66667,78.496871,556.0,11,34,-3250.0,2500.0
43.66667,78.499975,555.0,12,34,-3000.0,2500.0
43.66667,78.503078,553.0,13,34,-2750.0,2500.0
43.66667,78.506182,552.0,14,34,-2500.0,2500.0
43.66667,78.509285,551.0,15,34,-2250.0,2500.0
43.66667,78.512388,550.0,16,34,-2000.0,2500.0
43.66667,78.515492,550.0,17,34,-1750.0,2500.0
43.66667,78.518595,550.0,18,34,-1500.0,2500.0
43.66667,78.521699,550.0,19,34,-1250.0,2500.0
43.66667,78.524802,550.0,20,34,-1000.0,2500.0
43.66667,78.527906,549.0,21,34,-750.0,2500.0
43.66667,78.531009,548.0,22,34,-500.0,2500.0
43.66667,78.534113,548.0,23,34,-250.0,2500.0
43.66667,78.537216,547.0,24,34,0.0,2500.0
43.66667,78.540319,545.0,25,34,250.0,2500.0
43.66667,78.543423,545.0,26,34,500.0,2500.0
43.66667,78.546526,545.0,27,34,750.0,2500.0
43.66667,78.54963,544.0,28,34,1000.0,2500.0
43.66667,78.552733,544.0,29,34,1250.0,2500.0
43.66667,78.555837,544.0,30,34,1500.0,2500.0
43.66667,78.55894,545.0,31,34,1750.0,2500.0
43.66667,78.562044,546.0,32,34,2000.0,2500.0
43.66667,78.565147,546.0,33,34,2250.0,2500.0
43.66667,78.56825,546.0,34,34,2500.0,2500.0
43.66667,78.571354,547.0,35,34,2750.0,2500.0
43.66667,78.574457,548.0,36,34,3000.0,2500.0
43.66667,78.577561,548.0,37,34,3250.0,2500.0
43.66667,78.580664,549.0,38,34,3500.0,2500.0
43.66667,78.583768,550.0,39,34,3750.0,2500.0
43.66667,78.586871,550.0,40,34,4000.0,2500.0
43.66667,78.589975,551.0,41,34,4250.0,2500.0
43.66667,78.593078,551.0,42,34,4500.0,2500.0
43.66667,78.596181,552.0,43,34,4750.0,2500.0
43.66667,78.599285,552.0,44,34,5000.0,2500.0
43.66667,78.602388,553.0,45,34,5250.0,2500.0
43.66667,78.605492,553.0,46,34,5500.0,2500.0
43.66667,78.608595,553.0,47,34,5750.0,2500.0
43.66667,78.611699,553.0,48,34,6000.0,2500.0
43.668919,78.462733,565.0,0,35,-6000.0,2750.0
43.668919,78.465837,565.0,1,35,-5750.0,2750.0
43.668919,78.46894,564.0,2,35,-5500.0,2750.0
43.668919,78.472044,562.0,3,35,-5250.0,2750.0
43.668919,78.475147,561.0,4,35,-5000.0,2750.0
43.668919,78.478251,561.0,5,35,-4750.0,2750.0
43.668919,78.481354,560.0,6,35,-4500.0,2750.0
43.668919,78.484457,559.0,7,35,-4250.0,2750.0
43.668919,78.487561,559.0,8,35,-4000.0,2750.0
43.668919,78.490664,558.0,9,35,-3750.0,2750.0
43.668919,78.493768,556.0,10,35,-3500.0,2750.0
43.668919,78.496871,555.0,11,35,-3250.0,2750.0
43.668919,78.499975,554.0,12,35,-3000.0,2750.0
43.668919,78.503078,552.0,13,35,-2750.0,2750.0
43.668919,78.506182,551.0,14,35,-2500.0,2750.0
43.668919,78.509285,550.0,15,35,-2250.0,2750.0
43.668919,78.512388,550.0,16,35,-2000.0,2750.0
43.668919,78.515492,550.0,17,35,-1750.0,2750.0
43.668919,78.518595,549.0,18,35,-1500.0,2750.0
43.668919,78.521699,549.0,19,35,-1250.0,2750.0
43.668919,78.524802,548.0,20,35,-1000.0,2750.0
43.668919,78.527906,548.0,21,35,-750.0,2750.0
43.668919,78.531009,547.0,22,35,-500.0,2750.0
43.668919,78.534113,546.0,23,35,-250.0,2750.0
43.668919,78.537216,545.0,24,35,0.0,2750.0
43.668919,78.540319,544.0,25,35,250.0,2750.0
43.668919,78.543423,544.0,26,35,500.0,2750.0
43.668919,78.546526,544.0,27,35,750.0,2750.0
43.668919,78.54963,543.0,28,35,1000.0,2750.0
43.668919,78.552733,543.0,29,35,1250.0,2750.0
43.668919,78.555837,543.0,30,35,1500.0,2750.0
43.668919,78.55894,544.0,31,35,1750.0,2750.0
43.668919,78.562044,544.0,32,35,2000.0,2750.0
43.668919,78.565147,545.0,33,35,2250.0,2750.0
43.668919,78.56825,545.0,34,35,2500.0,2750.0
43.668919,78.571354,545.0,35,35,2750.0,2750.0
43.668919,78.574457,546.0,36,35,3000.0,2750.0
43.668919,78.577561,546.0,37,35,3250.0,2750.0
43.668919,78.580664,547.0,38,35,3500.0,2750.0
43.668919,78.583768,547.0,39,35,3750.0,2750.0
43.668919,78.586871,548.0,40,35,4000.0,2750.0
43.668919,78.589975,549.0,41,35,4250.0,2750.0
43.668919,78.593078,549.0,42,35,4500.0,2750.0
43.668919,78.596181,550.0,43,35,4750.0,2750.0
43.668919,78.599285,550.0,44,35,5000.0,2750.0
43.668919,78.602388,551.0,45,35,5250.0,2750.0
43.668919,78.605492,551.0,46,35,5500.0,2750.0
43.668919,78.608595,551.0,47,35,5750.0,2750.0
43.668919,78.611699,551.0,48,35,6000.0,2750.0
43.671169,78.462733,561.0,0,36,-6000.0,3000.0
43.671169,78.465837,561.0,1,36,-5750.0,3000.0
43.671169,78.46894,560.0,2,36,-5500.0,3000.0
43.671169,78.472044,559.0,3,36,-5250.0,3000.0
43.671169,78.475147,558.0,4,36,-5000.0,3000.0
43.671169,78.478251,558.0,5,36,-4750.0,3000.0
43.671169,78.481354,557.0,6,36,-4500.0,3000.0
43.671169,78.484457,556.0,7,36,-4250.0,3000.0
43.671169,78.487561,555.0,8,36,-4000.0,3000.0
43.671169,78.490664,555.0,9,36,-3750.0,3000.0
43.671169,78.493768,553.0,10,36,-3500.0,3000.0
43.671169,78.496871,551.0,11,36,-3250.0,3000.0
43.671169,78.499975,550.0,12,36,-3000.0,3000.0
43.671169,78.503078,549.0,13,36,-2750.0,3000.0
43.671169,78.506182,549.0,14,36,-2500.0,3000.0
43.671169,78.509285,550.0,15,36,-2250.0,3000.0
43.671169,78.512388,550.0,16,36,-2000.0,3000.0
43.671169,78.515492,550.0,17,36,-1750.0,3000.0
43.671169,78.518595,549.0,18,36,-1500.0,3000.0
43.671169,78.521699,548.0,19,36,-1250.0,3000.0
43.671169,78.524802,547.0,20,36,-1000.0,3000.0
43.671169,78.527906,547.0,21,36,-750.0,3000.0
43.671169,78.531009,546.0,22,36,-500.0,3000.0
43.671169,78.534113,545.0,23,36,-250.0,3000.0
43.671169,78.537216,544.0,24,36,0.0,3000.0
43.671169,78.540319,544.0,25,36,250.0,3000.0
43.671169,78.543423,543.0,26,36,500.0,3000.0
43.671169,78.546526,542.0,27,36,750.0,3000.0
43.671169,78.54963,542.0,28,36,1000.0,3000.0
43.671169,78.552733,542.0,29,36,1250.0,3000.0
43.671169,78.555837,542.0,30,36,1500.0,3000.0
43.671169,78.55894,542.0,31,36,1750.0,3000.0
43.671169,78.562044,543.0,32,36,2000.0,3000.0
43.671169,78.565147,543.0,33,36,2250.0,3000.0
43.671169,78.56825,543.0,34,36,2500.0,3000.0
43.671169,78.571354,543.0,35,36,2750.0,3000.0
43.671169,78.574457,544.0,36,36,3000.0,3000.0
43.671169,78.577561,545.0,37,36,3250.0,3000.0
43.671169,78.580664,545.0,38,36,3500.0,3000.0
43.671169,78.583768,546.0,39,36,3750.0,3000.0
43.671169,78.586871,546.0,40,36,4000.0,3000.0
43.671169,78.589975,547.0,41,36,4250.0,3000.0
43.671169,78.593078,547.0,42,36,4500.0,3000.0
43.671169,78.596181,547.0,43,36,4750.0,3000.0
43.671169,78.599285,548.0,44,36,5000.0,3000.0
43.671169,78.602388,548.0,45,36,5250.0,3000.0
43.671169,78.605492,548.0,46,36,5500.0,3000.0
43.671169,78.608595,548.0,47,36,5750.0,3000.0
43.671169,78.611699,549.0,48,36,6000.0,3000.0
43.673419,78.462733,558.0,0,37,-6000.0,3250.0
43.673419,78.465837,558.0,1,37,-5750.0,3250.0
43.673419,78.46894,557.0,2,37,-5500.0,3250.0
43.673419,78.472044,556.0,3,37,-5250.0,3250.0
43.673419,78.475147,555.0,4,37,-5000.0,3250.0
43.673419,78.478251,555.0,5,37,-4750.0,3250.0
43.673419,78.481354,553.0,6,37,-4500.0,3250.0
43.673419,78.484457,552.0,7,37,-4250.0,3250.0
43.673419,78.487561,552.0,8,37,-4000.0,3250.0
43.673419,78.490664,551.0,9,37,-3750.0,3250.0
43.673419,78.493768,551.0,10,37,-3500.0,3250.0
43.673419,78.496871,551.0,11,37,-3250.0,3250.0
43.673419,78.499975,550.0,12,37,-3000.0,3250.0
43.673419,78.503078,548.0,13,37,-2750.0,3250.0
43.673419,78.506182,548.0,14,37,-2500.0,3250.0
43.673419,78.509285,547.0,15,37,-2250.0,3250.0
43.673419,78.512388,548.0,16,37,-2000.0,3250.0
43.673419,78.515492,548.0,17,37,-1750.0,3250.0
43.673419,78.518595,547.0,18,37,-1500.0,3250.0
43.673419,78.521699,546.0,19,37,-1250.0,3250.0
43.673419,78.524802,546.0,20,37,-1000.0,3250.0
43.673419,78.527906,545.0,21,37,-750.0,3250.0
43.673419,78.531009,544.0,22,37,-500.0,3250.0
43.673419,78.534113,543.0,23,37,-250.0,3250.0
43.673419,78.537216,542.0,24,37,0.0,3250.0
43.673419,78.540319,542.0,25,37,250.0,3250.0
43.673419,78.543423,540.0,26,37,500.0,3250.0
43.673419,78.546526,540.0,27,37,750.0,3250.0
43.673419,78.54963,540.0,28,37,1000.0,3250.0
43.673419,78.552733,540.0,29,37,1250.0,3250.0
43.673419,78.555837,540.0,30,37,1500.0,3250.0
43.673419,78.55894,539.0,31,37,1750.0,3250.0
43.673419,78.562044,539.0,32,37,2000.0,3250.0
43.673419,78.565147,540.0,33,37,2250.0,3250.0
43.673419,78.56825,541.0,34,37,2500.0,3250.0
43.673419,78.571354,542.0,35,37,2750.0,3250.0
43.673419,78.574457,542.0,36,37,3000.0,3250.0
43.673419,78.577561,542.0,37,37,3250.0,3250.0
43.673419,78.580664,543.0,38,37,3500.0,3250.0
43.673419,78.583768,543.0,39,37,3750.0,3250.0
43.673419,78.586871,544.0,40,37,4000.0,3250.0
43.673419,78.589975,544.0,41,37,4250.0,3250.0
43.673419,78.593078,545.0,42,37,4500.0,3250.0
43.673419,78.596181,545.0,43,37,4750.0,3250.0
43.673419,78.599285,545.0,44,37,5000.0,3250.0
43.673419,78.602388,546.0,45,37,5250.0,3250.0
43.673419,78.605492,546.0,46,37,5500.0,3250.0
43.673419,78.608595,547.0,47,37,5750.0,3250.0
43.673419,78.611699,548.0,48,37,6000.0,3250.0
43.675668,78.462733,555.0,0,38,-6000.0,3500.0
43.675668,78.465837,555.0,1,38,-5750.0,3500.0
43.675668,78.46894,555.0,2,38,-5500.0,3500.0
43.675668,78.472044,554.0,3,38,-5250.0,3500.0
43.675668,78.475147,553.0,4,38,-5000.0,3500.0
43.675668,78.478251,553.0,5,38,-4750.0,3500.0
43.675668,78.481354,552.0,6,38,-4500.0,3500.0
43.675668,78.484457,551.0,7,38,-4250.0,3500.0
43.675668,78.487561,551.0,8,38,-4000.0,3500.0
43.675668,78.490664,551.0,9,38,-3750.0,3500.0
43.675668,78.493768,551.0,10,38,-3500.0,3500.0
43.675668,78.496871,550.0,11,38,-3250.0,3500.0
43.675668,78.499975,549.0,12,38,-3000.0,3500.0
43.675668,78.503078,547.0,13,38,-2750.0,3500.0
43.675668,78.506182,546.0,14,38,-2500.0,3500.0
43.675668,78.509285,546.0,15,38,-2250.0,3500.0
43.675668,78.512388,546.0,16,38,-2000.0,3500.0
43.675668,78.515492,546.0,17,38,-1750.0,3500.0
43.675668,78.518595,545.0,18,38,-1500.0,3500.0
43.675668,78.521699,544.0,19,38,-1250.0,3500.0
43.675668,78.524802,544.0,20,38,-1000.0,3500.0
43.675668,78.527906,543.0,21,38,-750.0,3500.0
43.675668,78.531009,542.0,22,38,-500.0,3500.0
43.675668,78.534113,542.0,23,38,-250.0,3500.0
43.675668,78.537216,542.0,24,38,0.0,3500.0
43.675668,78.540319,541.0,25,38,250.0,3500.0
43.675668,78.543423,541.0,26,38,500.0,3500.0
43.675668,78.546526,539.0,27,38,750.0,3500.0
43.675668,78.54963,539.0,28,38,1000.0,3500.0
43.675668,78.552733,539.0,29,38,1250.0,3500.0
43.675668,78.555837,539.0,30,38,1500.0,3500.0
43.675668,78.55894,538.0,31,38,1750.0,3500.0
43.675668,78.562044,538.0,32,38,2000.0,3500.0
43.675668,78.565147,538.0,33,38,2250.0,3500.0
43.675668,78.56825,539.0,34,38,2500.0,3500.0
43.675668,78.571354,540.0,35,38,2750.0,3500.0
43.675668,78.574457,541.0,36,38,3000.0,3500.0
43.675668,78.577561,541.0,37,38,3250.0,3500.0
43.675668,78.580664,542.0,38,38,3500.0,3500.0
43.675668,78.583768,542.0,39,38,3750.0,3500.0
43.675668,78.586871,542.0,40,38,4000.0,3500.0
43.675668,78.589975,543.0,41,38,4250.0,3500.0
43.675668,78.593078,543.0,42,38,4500.0,3500.0
43.675668,78.596181,544.0,43,38,4750.0,3500.0
43.675668,78.599285,544.0,44,38,5000.0,3500.0
43.675668,78.602388,545.0,45,38,5250.0,3500.0
43.675668,78.605492,545.0,46,38,5500.0,3500.0
43.675668,78.608595,546.0,47,38,5750.0,3500.0
43.675668,78.611699,547.0,48,38,6000.0,3500.0
43.677918,78.462733,553.0,0,39,-6000.0,3750.0
43.677918,78.465837,552.0,1,39,-5750.0,3750.0
43.677918,78.46894,552.0,2,39,-5500.0,3750.0
43.677918,78.472044,551.0,3,39,-5250.0,3750.0
43.677918,78.475147,551.0,4,39,-5000.0,3750.0
43.677918,78.478251,550.0,5,39,-4750.0,3750.0
43.677918,78.481354,549.0,6,39,-4500.0,3750.0
43.677918,78.484457,550.0,7,39,-4250.0,3750.0
43.677918,78.487561,550.0,8,39,-4000.0,3750.0
43.677918,78.490664,550.0,9,39,-3750.0,3750.0
43.677918,78.493768,549.0,10,39,-3500.0,3750.0
43.677918,78.496871,549.0,11,39,-3250.0,3750.0
43.677918,78.499975,548.0,12,39,-3000.0,3750.0
43.677918,78.503078,546.0,13,39,-2750.0,3750.0
43.677918,78.506182,546.0,14,39,-2500.0,3750.0
43.677918,78.509285,545.0,15,39,-2250.0,3750.0
43.677918,78.512388,544.0,16,39,-2000.0,3750.0
43.677918,78.515492,545.0,17,39,-1750.0,3750.0
43.677918,78.518595,543.0,18,39,-1500.0,3750.0
43.677918,78.521699,542.0,19,39,-1250.0,3750.0
43.677918,78.524802,541.0,20,39,-1000.0,3750.0
43.677918,78.527906,540.0,21,39,-750.0,3750.0
43.677918,78.531009,540.0,22,39,-500.0,3750.0
43.677918,78.534113,539.0,23,39,-250.0,3750.0
43.677918,78.537216,539.0,24,39,0.0,3750.0
43.677918,78.540319,539.0,25,39,250.0,3750.0
43.677918,78.543423,538.0,26,39,500.0,3750.0
43.677918,78.546526,538.0,27,39,750.0,3750.0
43.677918,78.54963,538.0,28,39,1000.0,3750.0
43.677918,78.552733,537.0,29,39,1250.0,3750.0
43.677918,78.555837,536.0,30,39,1500.0,3750.0
43.677918,78.55894,535.0,31,39,1750.0,3750.0
43.677918,78.562044,536.0,32,39,2000.0,3750.0
43.677918,78.565147,537.0,33,39,2250.0,3750.0
43.677918,78.56825,537.0,34,39,2500.0,3750.0
43.677918,78.571354,539.0,35,39,2750.0,3750.0
43.677918,78.574457,539.0,36,39,3000.0,3750.0
43.677918,78.577561,539.0,37,39,3250.0,3750.0
43.677918,78.580664,540.0,38,39,3500.0,3750.0
43.677918,78.583768,540.0,39,39,3750.0,3750.0
43.677918,78.586871,540.0,40,39,4000.0,3750.0
43.677918,78.589975,541.0,41,39,4250.0,3750.0
43.677918,78.593078,542.0,42,39,4500.0,3750.0
43.677918,78.596181,542.0,43,39,4750.0,3750.0
43.677918,78.599285,543.0,44,39,5000.0,3750.0
43.677918,78.602388,546.0,45,39,5250.0,3750.0
43.677918,78.605492,545.0,46,39,5500.0,3750.0
43.677918,78.608595,545.0,47,39,5750.0,3750.0
43.677918,78.611699,545.0,48,39,6000.0,3750.0
43.680167,78.462733,551.0,0,40,-6000.0,4000.0
43.680167,78.465837,549.0,1,40,-5750.0,4000.0
43.680167,78.46894,550.0,2,40,-5500.0,4000.0
43.680167,78.472044,549.0,3,40,-5250.0,4000.0
43.680167,78.475147,549.0,4,40,-5000.0,4000.0
43.680167,78.478251,550.0,5,40,-4750.0,4000.0
43.680167,78.481354,549.0,6,40,-4500.0,4000.0
43.680167,78.484457,549.0,7,40,-4250.0,4000.0
43.680167,78.487561,549.0,8,40,-4000.0,4000.0
43.680167,78.490664,548.0,9,40,-3750.0,4000.0
43.680167,78.493768,548.0,10,40,-3500.0,4000.0
43.680167,78.496871,547.0,11,40,-3250.0,4000.0
43.680167,78.499975,546.0,12,40,-3000.0,4000.0
43.680167,78.503078,545.0,13,40,-2750.0,4000.0
43.680167,78.506182,545.0,14,40,-2500.0,4000.0
43.680167,78.509285,543.0,15,40,-2250.0,4000.0
43.680167,78.512388,543.0,16,40,-2000.0,4000.0
43.680167,78.515492,542.0,17,40,-1750.0,4000.0
43.680167,78.518595,542.0,18,40,-1500.0,4000.0
43.680167,78.521699,539.0,19,40,-1250.0,4000.0
43.680167,78.524802,539.0,20,40,-1000.0,4000.0
43.680167,78.527906,538.0,21,40,-750.0,4000.0
43.680167,78.531009,537.0,22,40,-500.0,4000.0
43.680167,78.534113,538.0,23,40,-250.0,4000.0
43.680167,78.537216,537.0,24,40,0.0,4000.0
43.680167,78.540319,537.0,25,40,250.0,4000.0
43.680167,78.543423,536.0,26,40,500.0,4000.0
43.680167,78.546526,536.0,27,40,750.0,4000.0
43.680167,78.54963,536.0,28,40,1000.0,4000.0
43.680167,78.552733,535.0,29,40,1250.0,4000.0
43.680167,78.555837,534.0,30,40,1500.0,4000.0
43.680167,78.55894,534.0,31,40,1750.0,4000.0
43.680167,78.562044,534.0,32,40,2000.0,4000.0
43.680167,78.565147,535.0,33,40,2250.0,4000.0
43.680167,78.56825,535.0,34,40,2500.0,4000.0
43.680167,78.571354,537.0,35,40,2750.0,4000.0
43.680167,78.574457,537.0,36,40,3000.0,4000.0
43.680167,78.577561,538.0,37,40,3250.0,4000.0
43.680167,78.580664,538.0,38,40,3500.0,4000.0
43.680167,78.583768,538.0,39,40,3750.0,4000.0
43.680167,78.586871,538.0,40,40,4000.0,4000.0
43.680167,78.589975,539.0,41,40,4250.0,4000.0
43.680167,78.593078,543.0,42,40,4500.0,4000.0
43.680167,78.596181,545.0,43,40,4750.0,4000.0
43.680167,78.599285,545.0,44,40,5000.0,4000.0
43.680167,78.602388,544.0,45,40,5250.0,4000.0
43.680167,78.605492,544.0,46,40,5500.0,4000.0
43.680167,78.608595,544.0,47,40,5750.0,4000.0
43.680167,78.611699,544.0,48,40,6000.0,4000.0
43.682417,78.462733,549.0,0,41,-6000.0,4250.0
43.682417,78.465837,548.0,1,41,-5750.0,4250.0
43.682417,78.46894,549.0,2,41,-5500.0,4250.0
43.682417,78.472044,549.0,3,41,-5250.0,4250.0
43.682417,78.475147,549.0,4,41,-5000.0,4250.0
43.682417,78.478251,549.0,5,41,-4750.0,4250.0
43.682417,78.481354,549.0,6,41,-4500.0,4250.0
43.682417,78.484457,549.0,7,41,-4250.0,4250.0
43.682417,78.487561,549.0,8,41,-4000.0,4250.0
43.682417,78.490664,548.0,9,41,-3750.0,4250.0
43.682417,78.493768,546.0,10,41,-3500.0,4250.0
43.682417,78.496871,546.0,11,41,-3250.0,4250.0
43.682417,78.499975,546.0,12,41,-3000.0,4250.0
43.682417,78.503078,545.0,13,41,-2750.0,4250.0
43.682417,78.506182,544.0,14,41,-2500.0,4250.0
43.682417,78.509285,543.0,15,41,-2250.0,4250.0
43.682417,78.512388,541.0,16,41,-2000.0,4250.0
43.682417,78.515492,540.0,17,41,-1750.0,4250.0
43.682417,78.518595,540.0,18,41,-1500.0,4250.0
